Tempo Decorrido,Ocupacao
14700.000000,0.90
14800.000000,0.90
14900.000000,0.90
15000.000000,0.90
15100.000000,0.90
15200.000000,0.90
15300.000000,0.90
15400.000000,0.90
15500.000000,0.90
15600.000000,0.90
15700.000000,0.90
15800.000000,0.90
15900.000000,0.90
16000.000000,0.90
16100.000000,0.90
16200.000000,0.90
16300.000000,0.90
16400.000000,0.90
16500.000000,0.90
16600.000000,0.90
16700.000000,0.90
16800.000000,0.90
16900.000000,0.90
17000.000000,0.90
17100.000000,0.90
17200.000000,0.90
17300.000000,0.90
17400.000000,0.90
17500.000000,0.90
17600.000000,0.90
17700.000000,0.90
17800.000000,0.90
17900.000000,0.89
18000.000000,0.89
18100.000000,0.89
18200.000000,0.89
18300.000000,0.89
18400.000000,0.89
18500.000000,0.89
18600.000000,0.89
18700.000000,0.89
18800.000000,0.89
18900.000000,0.89
19000.000000,0.89
19100.000000,0.89
19200.000000,0.89
19300.000000,0.89
19400.000000,0.89
19500.000000,0.89
19600.000000,0.89
19700.000000,0.89
19800.000000,0.89
19900.000000,0.89
20000.000000,0.89
20100.000000,0.89
20200.000000,0.89
20300.000000,0.89
20400.000000,0.89
20500.000000,0.89
20600.000000,0.89
20700.000000,0.89
20800.000000,0.89
20900.000000,0.89
21000.000000,0.89
21100.000000,0.89
21200.000000,0.89
21300.000000,0.89
21400.000000,0.89
21500.000000,0.89
21600.000000,0.90
21700.000000,0.90
21800.000000,0.90
21900.000000,0.90
22000.000000,0.90
22100.000000,0.90
22200.000000,0.90
22300.000000,0.89
22400.000000,0.90
22500.000000,0.89
22600.000000,0.89
22700.000000,0.89
22800.000000,0.89
22900.000000,0.89
23000.000000,0.89
23100.000000,0.89
23200.000000,0.89
23300.000000,0.89
23400.000000,0.89
23500.000000,0.89
23600.000000,0.89
23700.000000,0.89
23800.000000,0.89
23900.000000,0.89
24000.000000,0.89
24100.000000,0.89
24200.000000,0.89
24300.000000,0.89
24400.000000,0.89
24500.000000,0.89
24600.000000,0.89
24700.000000,0.90
24800.000000,0.90
24900.000000,0.89
25000.000000,0.89
25100.000000,0.90
25200.000000,0.90
25300.000000,0.89
25400.000000,0.89
25500.000000,0.90
25600.000000,0.89
25700.000000,0.89
25800.000000,0.89
25900.000000,0.90
26000.000000,0.90
26100.000000,0.89
26200.000000,0.89
26300.000000,0.89
26400.000000,0.89
26500.000000,0.90
26600.000000,0.89
26700.000000,0.89
26800.000000,0.89
26900.000000,0.90
27000.000000,0.90
27100.000000,0.90
27200.000000,0.89
27300.000000,0.89
27400.000000,0.90
27500.000000,0.89
27600.000000,0.89
27700.000000,0.89
27800.000000,0.89
27900.000000,0.89
28000.000000,0.89
28100.000000,0.89
28200.000000,0.89
28300.000000,0.89
28400.000000,0.89
28500.000000,0.89
28600.000000,0.89
28700.000000,0.89
28800.000000,0.89
28900.000000,0.89
29000.000000,0.89
29100.000000,0.89
29200.000000,0.89
29300.000000,0.89
29400.000000,0.89
29500.000000,0.89
29600.000000,0.89
29700.000000,0.89
29800.000000,0.89
29900.000000,0.89
30000.000000,0.89
30100.000000,0.89
30200.000000,0.89
30300.000000,0.89
30400.000000,0.89
30500.000000,0.89
30600.000000,0.90
30700.000000,0.90
30800.000000,0.90
30900.000000,0.90
31000.000000,0.89
31100.000000,0.90
31200.000000,0.90
31300.000000,0.90
31400.000000,0.89
31500.000000,0.90
31600.000000,0.90
31700.000000,0.90
31800.000000,0.90
31900.000000,0.90
32000.000000,0.90
32100.000000,0.90
32200.000000,0.90
32300.000000,0.90
32400.000000,0.90
32500.000000,0.89
32600.000000,0.89
32700.000000,0.89
32800.000000,0.89
32900.000000,0.89
33000.000000,0.89
33100.000000,0.90
33200.000000,0.90
33300.000000,0.90
33400.000000,0.90
33500.000000,0.90
33600.000000,0.90
33700.000000,0.90
33800.000000,0.90
33900.000000,0.90
34000.000000,0.90
34100.000000,0.90
34200.000000,0.90
34300.000000,0.90
34400.000000,0.90
34500.000000,0.90
34600.000000,0.90
34700.000000,0.90
34800.000000,0.90
34900.000000,0.90
35000.000000,0.90
35100.000000,0.90
35200.000000,0.90
35300.000000,0.90
35400.000000,0.90
35500.000000,0.90
35600.000000,0.90
35700.000000,0.90
35800.000000,0.90
35900.000000,0.90
36000.000000,0.90
36100.000000,0.90
36200.000000,0.90
36300.000000,0.90
36400.000000,0.90
36500.000000,0.90
36600.000000,0.90
36700.000000,0.90
36800.000000,0.90
36900.000000,0.90
37000.000000,0.90
37100.000000,0.90
37200.000000,0.90
37300.000000,0.90
37400.000000,0.90
37500.000000,0.90
37600.000000,0.90
37700.000000,0.90
37800.000000,0.90
37900.000000,0.90
38000.000000,0.90
38100.000000,0.90
38200.000000,0.90
38300.000000,0.90
38400.000000,0.90
38500.000000,0.90
38600.000000,0.90
38700.000000,0.90
38800.000000,0.90
38900.000000,0.90
39000.000000,0.90
39100.000000,0.90
39200.000000,0.90
39300.000000,0.90
39400.000000,0.90
39500.000000,0.90
39600.000000,0.90
39700.000000,0.90
39800.000000,0.90
39900.000000,0.90
40000.000000,0.90
40100.000000,0.90
40200.000000,0.90
40300.000000,0.90
40400.000000,0.90
40500.000000,0.90
40600.000000,0.90
40700.000000,0.90
40800.000000,0.90
40900.000000,0.90
41000.000000,0.90
41100.000000,0.90
41200.000000,0.90
41300.000000,0.90
41400.000000,0.90
41500.000000,0.90
41600.000000,0.90
41700.000000,0.90
41800.000000,0.90
41900.000000,0.90
42000.000000,0.90
42100.000000,0.90
42200.000000,0.90
42300.000000,0.90
42400.000000,0.90
42500.000000,0.90
42600.000000,0.90
42700.000000,0.90
42800.000000,0.90
42900.000000,0.90
43000.000000,0.90
43100.000000,0.90
43200.000000,0.90
43300.000000,0.90
43400.000000,0.90
43500.000000,0.90
43600.000000,0.90
43700.000000,0.90
43800.000000,0.90
43900.000000,0.90
44000.000000,0.90
44100.000000,0.90
44200.000000,0.90
44300.000000,0.90
44400.000000,0.90
44500.000000,0.90
44600.000000,0.90
44700.000000,0.90
44800.000000,0.90
44900.000000,0.90
45000.000000,0.90
45100.000000,0.90
45200.000000,0.90
45300.000000,0.90
45400.000000,0.90
45500.000000,0.90
45600.000000,0.90
45700.000000,0.90
45800.000000,0.90
45900.000000,0.90
46000.000000,0.90
46100.000000,0.90
46200.000000,0.90
46300.000000,0.90
46400.000000,0.90
46500.000000,0.90
46600.000000,0.90
46700.000000,0.90
46800.000000,0.90
46900.000000,0.90
47000.000000,0.90
47100.000000,0.90
47200.000000,0.90
47300.000000,0.90
47400.000000,0.90
47500.000000,0.90
47600.000000,0.90
47700.000000,0.90
47800.000000,0.90
47900.000000,0.90
48000.000000,0.90
48100.000000,0.90
48200.000000,0.90
48300.000000,0.90
48400.000000,0.90
48500.000000,0.90
48600.000000,0.90
48700.000000,0.90
48800.000000,0.90
48900.000000,0.90
49000.000000,0.90
49100.000000,0.90
49200.000000,0.90
49300.000000,0.90
49400.000000,0.90
49500.000000,0.90
49600.000000,0.90
49700.000000,0.90
49800.000000,0.90
49900.000000,0.90
50000.000000,0.90
50100.000000,0.90
50200.000000,0.90
50300.000000,0.90
50400.000000,0.90
50500.000000,0.90
50600.000000,0.90
50700.000000,0.90
50800.000000,0.90
50900.000000,0.90
51000.000000,0.90
51100.000000,0.90
51200.000000,0.90
51300.000000,0.90
51400.000000,0.90
51500.000000,0.90
51600.000000,0.90
51700.000000,0.90
51800.000000,0.90
51900.000000,0.90
52000.000000,0.90
52100.000000,0.90
52200.000000,0.90
52300.000000,0.90
52400.000000,0.90
52500.000000,0.90
52600.000000,0.90
52700.000000,0.90
52800.000000,0.90
52900.000000,0.90
53000.000000,0.90
53100.000000,0.90
53200.000000,0.90
53300.000000,0.90
53400.000000,0.90
53500.000000,0.90
53600.000000,0.90
53700.000000,0.90
53800.000000,0.90
53900.000000,0.90
54000.000000,0.90
54100.000000,0.90
54200.000000,0.90
54300.000000,0.90
54400.000000,0.90
54500.000000,0.90
54600.000000,0.90
54700.000000,0.90
54800.000000,0.90
54900.000000,0.90
55000.000000,0.90
55100.000000,0.90
55200.000000,0.90
55300.000000,0.90
55400.000000,0.90
55500.000000,0.90
55600.000000,0.90
55700.000000,0.90
55800.000000,0.90
55900.000000,0.90
56000.000000,0.90
56100.000000,0.90
56200.000000,0.90
56300.000000,0.90
56400.000000,0.90
56500.000000,0.90
56600.000000,0.90
56700.000000,0.90
56800.000000,0.90
56900.000000,0.90
57000.000000,0.90
57100.000000,0.90
57200.000000,0.90
57300.000000,0.90
57400.000000,0.90
57500.000000,0.90
57600.000000,0.90
57700.000000,0.90
57800.000000,0.90
57900.000000,0.90
58000.000000,0.90
58100.000000,0.90
58200.000000,0.90
58300.000000,0.90
58400.000000,0.90
58500.000000,0.90
58600.000000,0.90
58700.000000,0.90
58800.000000,0.90
58900.000000,0.90
59000.000000,0.90
59100.000000,0.90
59200.000000,0.90
59300.000000,0.90
59400.000000,0.90
59500.000000,0.90
59600.000000,0.90
59700.000000,0.90
59800.000000,0.90
59900.000000,0.90
60000.000000,0.90
60100.000000,0.90
60200.000000,0.90
60300.000000,0.90
60400.000000,0.90
60500.000000,0.90
60600.000000,0.90
60700.000000,0.90
60800.000000,0.90
60900.000000,0.90
61000.000000,0.90
61100.000000,0.90
61200.000000,0.90
61300.000000,0.90
61400.000000,0.90
61500.000000,0.90
61600.000000,0.90
61700.000000,0.90
61800.000000,0.90
61900.000000,0.90
62000.000000,0.90
62100.000000,0.90
62200.000000,0.90
62300.000000,0.90
62400.000000,0.90
62500.000000,0.90
62600.000000,0.90
62700.000000,0.90
62800.000000,0.90
62900.000000,0.90
63000.000000,0.90
63100.000000,0.90
63200.000000,0.90
63300.000000,0.90
63400.000000,0.90
63500.000000,0.90
63600.000000,0.90
63700.000000,0.90
63800.000000,0.90
63900.000000,0.90
64000.000000,0.90
64100.000000,0.90
64200.000000,0.90
64300.000000,0.90
64400.000000,0.90
64500.000000,0.90
64600.000000,0.90
64700.000000,0.90
64800.000000,0.90
64900.000000,0.90
65000.000000,0.90
65100.000000,0.90
65200.000000,0.90
65300.000000,0.90
65400.000000,0.90
65500.000000,0.90
65600.000000,0.90
65700.000000,0.90
65800.000000,0.90
65900.000000,0.90
66000.000000,0.90
66100.000000,0.90
66200.000000,0.90
66300.000000,0.90
66400.000000,0.90
66500.000000,0.90
66600.000000,0.90
66700.000000,0.90
66800.000000,0.90
66900.000000,0.90
67000.000000,0.90
67100.000000,0.90
67200.000000,0.90
67300.000000,0.90
67400.000000,0.90
67500.000000,0.90
67600.000000,0.90
67700.000000,0.90
67800.000000,0.90
67900.000000,0.90
68000.000000,0.90
68100.000000,0.90
68200.000000,0.90
68300.000000,0.90
68400.000000,0.90
68500.000000,0.90
68600.000000,0.90
68700.000000,0.90
68800.000000,0.90
68900.000000,0.90
69000.000000,0.90
69100.000000,0.90
69200.000000,0.90
69300.000000,0.90
69400.000000,0.90
69500.000000,0.90
69600.000000,0.90
69700.000000,0.90
69800.000000,0.90
69900.000000,0.90
70000.000000,0.90
70100.000000,0.90
70200.000000,0.90
70300.000000,0.90
70400.000000,0.90
70500.000000,0.90
70600.000000,0.90
70700.000000,0.90
70800.000000,0.90
70900.000000,0.90
71000.000000,0.90
71100.000000,0.90
71200.000000,0.90
71300.000000,0.90
71400.000000,0.90
71500.000000,0.90
71600.000000,0.90
71700.000000,0.90
71800.000000,0.90
71900.000000,0.90
72000.000000,0.90
72100.000000,0.90
72200.000000,0.90
72300.000000,0.90
72400.000000,0.90
72500.000000,0.90
72600.000000,0.90
72700.000000,0.90
72800.000000,0.90
72900.000000,0.90
73000.000000,0.90
73100.000000,0.90
73200.000000,0.90
73300.000000,0.90
73400.000000,0.90
73500.000000,0.90
73600.000000,0.90
73700.000000,0.90
73800.000000,0.90
73900.000000,0.90
74000.000000,0.90
74100.000000,0.90
74200.000000,0.90
74300.000000,0.90
74400.000000,0.90
74500.000000,0.90
74600.000000,0.90
74700.000000,0.90
74800.000000,0.90
74900.000000,0.90
75000.000000,0.90
75100.000000,0.90
75200.000000,0.90
75300.000000,0.90
75400.000000,0.90
75500.000000,0.90
75600.000000,0.90
75700.000000,0.90
75800.000000,0.90
75900.000000,0.90
76000.000000,0.90
76100.000000,0.90
76200.000000,0.90
76300.000000,0.90
76400.000000,0.90
76500.000000,0.90
76600.000000,0.90
76700.000000,0.90
76800.000000,0.90
76900.000000,0.90
77000.000000,0.90
77100.000000,0.90
77200.000000,0.90
77300.000000,0.90
77400.000000,0.90
77500.000000,0.90
77600.000000,0.90
77700.000000,0.90
77800.000000,0.90
77900.000000,0.90
78000.000000,0.90
78100.000000,0.90
78200.000000,0.90
78300.000000,0.90
78400.000000,0.90
78500.000000,0.90
78600.000000,0.90
78700.000000,0.90
78800.000000,0.90
78900.000000,0.90
79000.000000,0.90
79100.000000,0.90
79200.000000,0.90
79300.000000,0.90
79400.000000,0.90
79500.000000,0.90
79600.000000,0.90
79700.000000,0.90
79800.000000,0.90
79900.000000,0.90
80000.000000,0.90
80100.000000,0.90
80200.000000,0.90
80300.000000,0.90
80400.000000,0.90
80500.000000,0.90
80600.000000,0.90
80700.000000,0.90
80800.000000,0.90
80900.000000,0.90
81000.000000,0.90
81100.000000,0.90
81200.000000,0.90
81300.000000,0.90
81400.000000,0.90
81500.000000,0.90
81600.000000,0.90
81700.000000,0.90
81800.000000,0.90
81900.000000,0.90
82000.000000,0.90
82100.000000,0.90
82200.000000,0.90
82300.000000,0.90
82400.000000,0.90
82500.000000,0.90
82600.000000,0.90
82700.000000,0.90
82800.000000,0.90
82900.000000,0.90
83000.000000,0.90
83100.000000,0.90
83200.000000,0.90
83300.000000,0.90
83400.000000,0.90
83500.000000,0.90
83600.000000,0.90
83700.000000,0.90
83800.000000,0.90
83900.000000,0.90
84000.000000,0.90
84100.000000,0.90
84200.000000,0.90
84300.000000,0.90
84400.000000,0.90
84500.000000,0.90
84600.000000,0.90
84700.000000,0.90
84800.000000,0.90
84900.000000,0.90
85000.000000,0.90
85100.000000,0.90
85200.000000,0.90
85300.000000,0.90
85400.000000,0.90
85500.000000,0.90
85600.000000,0.90
85700.000000,0.90
85800.000000,0.90
85900.000000,0.90
86000.000000,0.90
86100.000000,0.90
86200.000000,0.90
86300.000000,0.90
86400.000000,0.90
86500.000000,0.90
86600.000000,0.90
86700.000000,0.90
86800.000000,0.90
86900.000000,0.90
87000.000000,0.90
87100.000000,0.90
87200.000000,0.90
87300.000000,0.90
87400.000000,0.90
87500.000000,0.90
87600.000000,0.90
87700.000000,0.90
87800.000000,0.90
87900.000000,0.90
88000.000000,0.90
88100.000000,0.90
88200.000000,0.90
88300.000000,0.90
88400.000000,0.90
88500.000000,0.90
88600.000000,0.90
88700.000000,0.90
88800.000000,0.90
88900.000000,0.90
89000.000000,0.90
89100.000000,0.90
89200.000000,0.90
89300.000000,0.90
89400.000000,0.90
89500.000000,0.90
89600.000000,0.90
89700.000000,0.90
89800.000000,0.90
89900.000000,0.90
90000.000000,0.90
90100.000000,0.90
90200.000000,0.90
90300.000000,0.90
90400.000000,0.90
90500.000000,0.90
90600.000000,0.90
90700.000000,0.90
90800.000000,0.90
90900.000000,0.90
91000.000000,0.90
91100.000000,0.90
91200.000000,0.90
91300.000000,0.90
91400.000000,0.90
91500.000000,0.90
91600.000000,0.90
91700.000000,0.90
91800.000000,0.90
91900.000000,0.90
92000.000000,0.90
92100.000000,0.90
92200.000000,0.90
92300.000000,0.90
92400.000000,0.90
92500.000000,0.90
92600.000000,0.90
92700.000000,0.90
92800.000000,0.90
92900.000000,0.90
93000.000000,0.90
93100.000000,0.90
93200.000000,0.90
93300.000000,0.90
93400.000000,0.90
93500.000000,0.90
93600.000000,0.90
93700.000000,0.90
93800.000000,0.90
93900.000000,0.90
94000.000000,0.90
94100.000000,0.90
94200.000000,0.90
94300.000000,0.90
94400.000000,0.90
94500.000000,0.90
94600.000000,0.90
94700.000000,0.90
94800.000000,0.90
94900.000000,0.90
95000.000000,0.90
95100.000000,0.90
95200.000000,0.90
95300.000000,0.90
95400.000000,0.90
95500.000000,0.90
95600.000000,0.90
95700.000000,0.90
95800.000000,0.90
95900.000000,0.90
96000.000000,0.90
96100.000000,0.90
96200.000000,0.90
96300.000000,0.90
96400.000000,0.90
96500.000000,0.90
96600.000000,0.90
96700.000000,0.90
96800.000000,0.90
96900.000000,0.90
97000.000000,0.90
97100.000000,0.90
97200.000000,0.90
97300.000000,0.90
97400.000000,0.90
97500.000000,0.90
97600.000000,0.90
97700.000000,0.90
97800.000000,0.90
97900.000000,0.90
98000.000000,0.90
98100.000000,0.90
98200.000000,0.90
98300.000000,0.90
98400.000000,0.90
98500.000000,0.90
98600.000000,0.90
98700.000000,0.90
98800.000000,0.90
98900.000000,0.90
99000.000000,0.90
99100.000000,0.90
99200.000000,0.90
99300.000000,0.90
99400.000000,0.90
99500.000000,0.90
99600.000000,0.90
99700.000000,0.90
99800.000000,0.90
99900.000000,0.90
100000.000000,0.90
100000.778605,0.90
